"satisfaction_level","last_evaluation","number_project","average_monthly_hours","time_spend_company","work_accident","left","promotion_last_5years","department","salary"
0.82,0.91,5,271,26,0,0,1,"RandD","medium"
0.84,0.75,4,135,39,0,0,1,"RandD","medium"
0.57,0.46,2,100,80,1,0,1,"marketing","medium"
0.8,0.75,4,224,36,0,0,1,"sales","medium"
0.49,0.91,4,134,50,0,0,0,"accounting","low"
0.79,0.82,5,158,29,0,0,0,"support","low"
0.48,0.67,3,183,27,0,0,0,"technical","low"
0.28,0.89,4,97,67,0,0,0,"management","low"
0.47,0.56,4,226,35,0,0,0,"marketing","low"
0.91,0.6,4,235,52,1,0,0,"marketing","low"
0.75,0.6,4,186,122,1,0,0,"marketing","low"
0.61,0.89,3,242,111,0,0,0,"sales","high"
0.47,0.79,3,284,116,0,0,0,"sales","low"
0.22,0.7,2,274,124,0,0,0,"sales","high"
0.5,0.48,4,130,122,0,0,0,"sales","high"
0.56,0.87,3,146,128,0,0,0,"sales","low"
0.84,0.85,4,207,106,0,0,0,"sales","low"
0.69,0.72,4,210,27,1,0,0,"sales","high"
0.53,0.64,3,143,22,0,0,0,"sales","low"
0.17,0.57,4,116,42,0,0,0,"sales","medium"
0.48,0.71,2,162,34,1,0,0,"sales","high"
0.94,0.51,3,242,35,0,0,0,"sales","medium"
0.77,0.89,4,153,85,0,0,0,"sales","medium"
1,0.72,5,194,96,1,0,0,"sales","medium"
0.49,0.65,4,233,82,0,0,0,"sales","medium"
0.93,0.73,4,283,91,0,0,0,"sales","high"
0.38,0.43,3,188,78,0,0,0,"sales","medium"
0.6,0.54,4,182,69,0,0,0,"sales","medium"
0.5,0.82,2,286,75,0,0,0,"sales","medium"
0.97,0.55,5,212,66,0,0,0,"sales","high"
0.93,0.95,5,176,71,0,0,1,"accounting","medium"
0.5,1,5,264,98,0,0,1,"accounting","high"
0.52,0.84,3,261,101,0,0,1,"accounting","low"
0.5,0.71,4,163,96,0,0,1,"hr","medium"
0.55,0.4,3,139,97,0,0,1,"hr","medium"
0.95,0.84,3,261,90,1,0,1,"hr","medium"
0.48,0.42,2,275,75,1,0,1,"hr","medium"
0.51,0.39,5,132,65,1,0,1,"technical","low"
0.96,0.48,3,202,82,0,0,0,"technical","low"
0.97,0.84,4,177,76,0,0,0,"technical","low"
0.97,0.66,5,234,74,0,0,0,"technical","low"
0.71,0.54,4,188,73,0,0,0,"technical","low"
0.82,0.49,5,203,72,0,0,0,"technical","low"
0.57,1,4,227,123,0,0,0,"technical","low"
0.48,0.93,3,150,123,0,0,0,"technical","low"
0.71,0.64,3,267,33,0,0,0,"technical","low"
0.63,0.61,5,186,119,0,0,0,"technical","low"
0.99,0.84,4,142,118,0,0,0,"technical","high"
0.79,0.83,3,126,114,1,0,0,"support","low"
0.65,0.85,4,201,114,0,0,0,"support","low"
0.7,0.85,4,142,28,0,0,0,"support","low"
0.99,0.94,4,167,49,0,0,0,"support","low"
0.65,0.62,4,258,24,0,0,0,"support","high"
0.92,0.85,3,207,14,0,0,0,"support","low"
0.24,0.5,4,282,44,1,0,0,"support","low"
0.39,0.89,3,188,66,0,0,0,"support","low"
0.82,0.85,3,214,14,0,0,0,"support","high"
0.78,0.89,4,272,33,0,0,0,"support","low"
0.62,0.79,3,259,30,0,0,0,"support","medium"
0.6,0.61,5,191,16,1,0,0,"technical","high"
0.49,0.57,3,192,33,0,0,0,"technical","medium"
0.82,0.82,3,164,31,0,0,0,"technical","high"
0.48,0.81,4,149,28,0,0,0,"management","medium"
0.69,0.56,4,149,38,0,0,0,"IT","medium"
0.4,0.89,2,165,27,0,0,0,"IT","medium"
0.72,0.8,3,222,36,0,0,0,"IT","medium"
0.75,0.84,5,222,36,1,0,0,"IT","medium"
0.5,0.77,3,265,24,0,0,0,"IT","medium"
0.78,0.5,5,247,49,0,0,0,"product_mng","medium"
0.76,0.45,4,147,18,0,0,0,"product_mng","medium"
0.94,0.52,3,273,32,0,0,0,"product_mng","high"
0.24,0.94,6,144,46,0,0,0,"product_mng","low"
0.99,0.66,3,181,21,0,0,0,"IT","medium"
0.67,0.64,3,198,19,1,0,0,"management","medium"
0.76,0.57,5,255,39,0,0,0,"management","medium"
0.76,0.77,4,169,125,0,0,0,"management","medium"
0.55,0.64,4,201,136,1,0,0,"management","medium"
0.74,0.6,4,274,121,1,0,0,"management","medium"
0.81,0.85,4,134,130,1,0,0,"management","medium"
0.98,0.67,3,190,121,0,0,0,"IT","medium"
0.98,0.98,4,170,122,0,0,0,"IT","medium"
0.58,0.91,3,154,117,0,0,0,"product_mng","high"
0.18,0.75,3,142,25,0,0,0,"product_mng","low"
0.57,0.67,5,235,25,0,0,0,"product_mng","low"
0.7,0.62,3,110,38,0,0,0,"product_mng","low"
0.49,0.77,3,211,38,0,0,0,"IT","high"
0.7,0.56,4,214,33,0,0,1,"management","medium"
0.16,0.93,5,210,86,0,0,1,"management","medium"
0.58,0.59,3,207,86,0,0,1,"management","medium"
0.66,0.57,4,161,88,0,0,1,"management","medium"
0.51,0.55,2,102,79,0,0,1,"management","medium"
0.48,0.84,4,186,85,0,0,1,"management","medium"
0.56,0.71,3,211,75,0,0,1,"marketing","low"
0.81,0.62,3,240,73,0,0,1,"sales","low"
0.57,0.7,4,237,75,0,0,0,"accounting","low"
0.66,0.53,3,164,71,0,0,0,"support","low"
0.22,0.91,6,222,98,0,0,0,"technical","low"
0.96,0.71,3,205,106,1,0,0,"management","medium"
0.87,0.88,4,140,88,0,0,0,"marketing","medium"
0.61,0.42,2,103,100,0,0,0,"marketing","medium"
0.66,0.85,3,178,103,1,0,0,"marketing","medium"
0.9,0.51,4,137,69,0,0,0,"sales","medium"
0.64,0.67,3,143,77,0,0,0,"sales","medium"
0.76,0.82,4,170,69,0,0,0,"sales","medium"
0.97,0.41,5,135,79,0,0,0,"sales","medium"
0.69,0.76,3,174,77,0,0,0,"sales","medium"
0.98,0.55,3,166,69,1,0,0,"sales","medium"
0.18,0.61,5,174,78,0,0,0,"sales","medium"
0.62,0.91,3,251,116,0,0,0,"sales","medium"
0.29,0.37,6,187,122,1,0,0,"sales","high"
0.87,0.48,5,170,40,0,0,0,"sales","low"
0.91,0.64,3,241,116,0,0,0,"sales","medium"
0.53,0.79,3,221,114,1,0,0,"sales","medium"
0.69,0.73,4,257,116,1,0,0,"sales","medium"
0.14,0.58,4,275,123,0,0,0,"sales","medium"
0.7,0.77,4,245,24,0,0,0,"sales","low"
0.77,0.75,6,246,79,0,0,0,"sales","low"
0.77,0.76,6,263,70,0,0,0,"sales","low"
0.76,0.99,3,133,57,0,0,0,"sales","low"
0.66,0.49,4,157,37,0,0,0,"sales","low"
0.5,0.95,3,198,51,0,0,0,"accounting","low"
0.57,0.9,5,145,39,0,0,0,"accounting","low"
0.97,0.62,6,118,27,0,0,0,"accounting","low"
0.26,0.99,5,184,60,0,0,0,"hr","low"
0.72,0.62,3,243,29,1,0,0,"hr","low"
0.83,0.93,3,247,28,0,0,0,"hr","low"
0.55,0.4,3,158,32,0,0,0,"hr","low"
0.77,0.74,5,243,24,0,0,0,"technical","low"
0.24,0.63,4,203,68,0,0,0,"technical","low"
0.8,0.96,3,161,42,0,0,0,"technical","low"
0.5,0.59,4,214,43,1,0,0,"technical","low"
0.66,0.59,4,179,29,0,0,0,"technical","low"
0.66,0.77,4,188,20,0,0,0,"technical","low"
0.66,0.81,3,174,36,0,0,0,"technical","low"
0.96,0.83,3,177,51,0,0,0,"technical","low"
0.75,0.94,5,194,49,0,0,0,"technical","low"
0.78,0.77,3,244,22,0,0,0,"technical","medium"
0.57,0.82,4,269,24,0,0,0,"technical","medium"
0.78,0.68,2,159,34,1,0,0,"support","medium"
0.57,0.88,4,140,25,0,0,0,"support","medium"
0.84,0.56,5,224,22,0,0,0,"support","medium"
0.23,0.94,5,242,51,0,0,0,"support","medium"
0.53,0.37,3,180,34,0,0,0,"support","medium"
0.82,0.71,3,150,37,0,0,0,"support","medium"
0.59,0.64,5,269,41,0,0,0,"support","medium"
0.5,0.52,2,178,27,0,0,0,"support","medium"
1,0.74,2,187,33,0,0,0,"support","medium"
0.94,0.61,3,140,17,0,0,0,"support","medium"
0.86,0.61,4,193,35,0,0,0,"support","high"
0.73,0.49,4,243,26,0,0,0,"technical","low"
0.49,0.94,3,144,39,1,0,0,"technical","medium"
0.79,0.73,2,147,26,0,0,0,"technical","medium"
0.83,0.5,6,165,38,0,0,0,"management","medium"
0.85,0.67,3,176,22,0,0,0,"IT","medium"
0.65,0.37,3,170,77,0,0,0,"IT","low"
0.94,0.65,4,213,13,1,0,0,"IT","low"
0.76,0.81,4,242,28,0,0,0,"IT","low"
0.77,0.54,4,139,41,1,0,0,"IT","low"
0.77,0.91,4,239,28,1,0,0,"product_mng","low"
0.59,0.64,5,123,25,0,0,0,"product_mng","low"
0.69,0.9,3,185,48,0,0,0,"product_mng","low"
0.51,0.85,4,186,30,0,0,0,"product_mng","low"
0.8,0.67,3,178,44,0,0,0,"IT","low"
0.98,0.7,3,153,124,0,0,0,"management","high"
0.69,0.72,4,185,113,1,0,0,"management","high"
0.14,0.76,4,142,129,0,0,0,"management","high"
0.95,0.9,4,221,127,1,0,0,"management","high"
0.53,0.61,3,148,116,0,0,0,"management","high"
0.64,0.52,5,258,128,1,0,0,"management","high"
0.51,0.73,4,229,33,0,0,0,"sales","low"
0.36,0.73,2,111,26,0,0,0,"sales","low"
0.62,0.97,2,271,47,0,0,0,"sales","low"
0.98,0.58,4,133,31,0,0,0,"sales","low"
0.53,0.7,4,223,36,0,0,0,"sales","low"
0.8,0.95,4,272,25,0,0,0,"sales","low"
0.73,0.77,3,233,40,0,0,0,"sales","medium"
0.82,0.8,3,162,32,0,0,0,"sales","medium"
0.62,0.75,5,165,44,0,0,0,"sales","medium"
0.87,0.48,5,242,41,0,0,0,"sales","medium"
0.43,0.65,4,124,25,0,0,0,"sales","medium"
0.57,0.6,2,163,31,0,0,0,"sales","medium"
0.91,0.77,3,144,41,0,0,0,"sales","medium"
0.75,0.59,5,149,52,0,0,0,"sales","medium"
0.76,0.8,5,217,28,0,0,0,"sales","medium"
0.85,0.49,4,139,15,0,0,0,"sales","medium"
0.56,0.67,3,270,24,0,0,0,"sales","medium"
0.86,0.84,3,177,39,0,0,0,"sales","medium"
0.21,0.43,5,175,33,1,0,0,"sales","high"
0.94,0.59,3,151,25,0,0,0,"sales","low"
0.98,0.74,3,185,29,0,0,0,"sales","medium"
0.42,0.45,3,227,31,0,0,0,"sales","medium"
0.98,0.89,4,218,20,0,0,0,"sales","medium"
1,0.93,5,167,38,0,0,0,"sales","medium"
0.95,0.52,3,183,24,1,0,0,"sales","low"
0.95,0.5,4,259,36,0,0,0,"sales","low"
0.68,0.53,3,138,21,1,0,0,"sales","low"
0.64,0.38,5,122,57,0,0,0,"sales","low"
0.24,0.62,6,225,63,0,0,0,"sales","low"
0.37,0.72,3,121,22,0,0,0,"sales","low"
0.67,0.4,4,274,33,0,0,0,"sales","low"
0.86,0.89,4,153,47,0,0,0,"sales","low"
0.43,0.38,3,119,30,0,0,0,"sales","low"
0.67,0.67,4,141,23,1,0,0,"sales","low"
0.92,0.6,4,161,24,0,0,0,"IT","low"
0.43,0.46,2,186,26,0,0,0,"product_mng","low"
0.52,0.8,3,252,57,0,0,0,"product_mng","low"
0.16,0.42,3,182,32,1,0,0,"product_mng","low"
0.49,0.6,4,264,34,1,0,0,"product_mng","low"
0.37,0.63,4,167,42,0,0,0,"IT","low"
0.98,0.68,5,171,44,0,0,0,"management","high"
0.33,0.97,5,130,51,0,0,0,"management","high"
0.14,0.79,5,271,38,0,0,0,"management","high"
0.54,0.79,5,249,38,1,0,0,"management","high"
0.63,0.48,4,180,50,0,0,0,"management","high"
0.55,0.69,4,220,36,1,0,0,"management","high"
0.84,0.53,3,210,53,1,0,0,"marketing","medium"
0.51,0.97,4,258,24,0,0,0,"sales","medium"
0.15,0.75,3,150,47,0,0,1,"accounting","medium"
0.97,0.79,5,259,37,0,0,1,"support","medium"
0.67,0.69,3,231,35,0,0,1,"technical","medium"
0.48,0.67,4,220,30,0,0,1,"management","medium"
0.69,0.58,4,149,40,0,0,1,"marketing","medium"
0.6,0.62,3,238,45,0,0,1,"marketing","medium"
0.82,0.71,2,209,64,0,0,1,"marketing","medium"
0.86,0.95,4,149,36,0,0,1,"sales","medium"
0.69,0.59,4,264,25,0,0,0,"sales","medium"
0.87,0.87,5,207,33,0,0,0,"sales","high"
0.17,0.78,3,239,72,0,0,0,"sales","low"
0.94,0.51,6,239,52,0,0,0,"sales","medium"
0.5,1,4,258,34,0,0,0,"sales","medium"
0.16,0.72,3,203,43,0,0,0,"sales","medium"
0.89,0.99,2,258,37,0,0,0,"sales","medium"
0.69,0.51,3,257,40,1,0,0,"IT","low"
0.5,0.51,5,134,30,0,0,0,"product_mng","low"
0.16,0.46,6,240,22,0,0,0,"product_mng","low"
0.75,0.99,2,237,62,1,0,0,"product_mng","low"
0.64,0.66,5,157,19,0,0,0,"product_mng","low"
0.78,0.43,4,275,49,0,0,0,"IT","low"
0.81,0.74,2,228,35,0,0,0,"management","high"
0.55,0.58,3,254,20,0,0,0,"management","high"
0.53,0.53,4,257,30,0,0,0,"management","high"
0.69,0.73,3,231,16,1,0,0,"management","high"
0.8,0.53,3,217,39,0,0,0,"management","high"
0.77,0.98,3,286,80,0,0,0,"management","high"
0.84,0.8,4,236,30,0,0,0,"marketing","low"
0.64,0.55,4,215,24,0,0,0,"sales","low"
0.78,0.57,4,157,42,0,0,0,"accounting","low"
0.67,0.7,3,149,36,0,0,0,"support","low"
0.81,0.77,3,221,20,0,0,0,"technical","low"
0.91,0.82,4,238,27,0,0,0,"management","low"
0.75,0.89,6,250,21,0,0,0,"marketing","medium"
0.78,0.96,3,202,48,1,0,0,"marketing","medium"
0.54,0.52,4,173,31,0,0,0,"marketing","medium"
0.77,0.71,5,250,34,1,0,0,"sales","medium"
0.89,0.63,4,270,35,1,0,0,"sales","medium"
0.16,0.98,3,232,56,0,0,0,"sales","medium"
0.77,0.99,4,260,38,0,0,0,"sales","medium"
0.69,0.48,5,232,47,0,0,0,"sales","medium"
0.61,0.81,4,134,36,0,0,0,"sales","medium"
0.59,0.81,4,189,29,0,0,0,"sales","medium"
0.58,0.8,4,113,39,0,0,0,"IT","medium"
0.88,0.67,5,264,45,0,0,0,"product_mng","medium"
0.51,0.63,5,260,22,0,0,0,"product_mng","high"
0.31,0.7,3,132,41,0,0,0,"product_mng","low"
0.52,0.52,4,168,39,0,0,0,"product_mng","medium"
0.57,0.46,3,186,31,1,0,0,"IT","medium"
0.5,0.77,3,267,23,0,0,0,"management","high"
0.74,0.63,3,180,34,0,0,0,"management","high"
0.74,0.77,3,211,38,0,0,0,"management","high"
0.82,0.51,2,268,23,0,0,0,"management","high"
0.74,0.71,3,206,36,0,0,0,"management","high"
0.2,0.59,6,113,37,0,0,0,"management","high"
0.63,0.48,4,179,38,0,0,0,"marketing","low"
0.19,0.8,6,157,70,1,0,0,"sales","low"
0.4,0.62,4,127,57,0,0,0,"accounting","low"
0.71,0.37,2,179,68,0,0,1,"support","low"
0.84,0.73,4,197,40,0,0,1,"technical","low"
0.59,0.84,4,251,45,1,0,1,"management","low"
0.57,0.85,4,250,34,1,0,1,"marketing","low"
0.81,0.61,2,176,59,0,0,1,"marketing","low"
0.8,0.7,4,246,36,0,0,1,"marketing","low"
0.49,0.66,3,155,37,0,0,1,"sales","low"
0.55,0.64,3,178,32,0,0,1,"sales","low"
0.68,0.4,3,213,70,1,0,1,"sales","low"
0.55,0.67,3,150,25,0,0,1,"sales","low"
0.59,0.62,3,166,32,0,0,0,"sales","low"
0.91,0.8,5,169,52,0,0,0,"sales","low"
0.48,0.9,4,208,33,0,0,0,"sales","low"
0.84,0.66,3,209,25,0,0,0,"sales","low"
0.73,0.54,4,167,37,0,0,0,"IT","medium"
0.28,0.59,6,281,31,0,0,0,"product_mng","medium"
0.77,0.65,3,156,50,0,0,0,"product_mng","medium"
0.67,0.65,3,265,34,0,0,0,"product_mng","medium"
0.5,0.53,3,142,22,1,0,0,"product_mng","medium"
0.32,0.47,3,143,49,0,0,0,"IT","medium"
0.57,0.78,3,134,30,0,0,0,"RandD","medium"
0.51,0.8,5,268,42,0,0,0,"RandD","medium"
0.61,0.6,3,255,24,0,0,0,"RandD","medium"
0.83,0.73,4,157,18,0,0,0,"RandD","medium"
0.87,0.97,5,151,35,0,0,0,"RandD","medium"
0.7,0.63,3,157,30,0,0,0,"RandD","medium"
0.78,0.65,3,139,40,0,0,0,"marketing","high"
0.71,0.53,4,196,28,1,0,0,"sales","low"
0.68,0.99,3,159,26,0,0,0,"accounting","medium"
0.75,0.53,4,224,47,1,0,0,"support","medium"
0.7,0.53,3,215,80,1,0,0,"technical","medium"
0.59,0.94,5,157,92,1,0,0,"management","medium"
0.64,0.87,4,157,85,0,0,0,"marketing","low"
0.61,0.88,5,146,86,1,0,0,"marketing","low"
0.77,0.49,2,286,84,0,0,0,"marketing","low"
0.51,0.64,3,203,43,0,0,0,"sales","low"
0.49,0.49,3,168,89,0,0,0,"sales","low"
0.77,0.75,3,170,83,0,0,0,"sales","low"
0.31,0.86,3,266,91,0,0,0,"sales","low"
0.54,0.76,3,183,37,0,0,0,"sales","low"
0.56,0.66,4,264,29,0,0,0,"sales","low"
0.65,0.77,4,205,28,0,0,0,"sales","low"
0.49,0.36,2,192,38,0,0,0,"sales","low"
0.82,0.79,3,176,29,0,0,0,"technical","low"
0.6,0.52,3,183,19,0,0,0,"support","low"
0.64,0.63,3,156,76,1,0,0,"support","low"
0.7,0.68,3,150,30,0,0,0,"support","low"
0.65,0.89,4,204,92,1,0,0,"support","low"
0.69,0.78,5,131,99,0,0,0,"support","low"
0.93,0.74,5,248,90,1,0,0,"support","low"
0.55,0.52,4,168,88,0,0,0,"support","low"
0.75,0.87,4,146,93,1,0,0,"support","low"
0.47,0.43,4,246,28,0,0,0,"support","low"
0.72,0.88,5,216,117,1,0,0,"support","medium"
0.59,0.92,3,203,121,0,0,0,"support","medium"
0.98,0.49,3,199,132,0,0,0,"technical","medium"
0.39,0.52,2,102,104,0,0,0,"technical","medium"
0.93,0.87,4,139,98,0,0,0,"technical","medium"
0.71,0.97,5,208,97,1,0,0,"management","medium"
0.49,0.54,4,215,45,0,0,0,"IT","medium"
0.63,0.93,4,233,34,0,0,0,"IT","medium"
0.45,0.64,3,169,124,0,0,0,"IT","medium"
0.77,0.64,3,190,129,1,0,0,"IT","medium"
0.77,0.63,4,236,79,0,0,0,"IT","medium"
0.5,0.92,4,266,84,0,0,0,"product_mng","medium"
0.45,0.42,4,156,91,0,0,0,"product_mng","high"
0.81,0.47,4,153,86,0,0,0,"product_mng","low"
0.83,0.67,3,175,33,0,0,0,"product_mng","medium"
0.47,0.76,6,174,115,0,0,0,"IT","medium"
0.25,0.89,4,154,120,0,0,0,"management","high"
0.89,0.55,5,251,128,0,0,0,"management","high"
0.97,0.57,3,164,122,0,0,0,"management","high"
0.6,0.65,2,225,111,0,0,0,"management","high"
0.67,0.72,2,134,111,0,0,0,"management","high"
0.89,0.77,3,144,39,0,0,0,"management","high"
0.6,0.91,5,211,36,0,0,0,"sales","low"
0.64,0.79,4,139,40,0,0,0,"sales","low"
0.57,0.66,3,268,41,0,0,0,"sales","low"
0.56,0.98,5,171,36,1,0,0,"sales","low"
0.6,0.9,4,260,25,0,0,0,"sales","medium"
0.17,0.66,6,224,34,0,0,0,"sales","medium"
0.74,0.49,4,233,34,0,0,0,"sales","medium"
0.44,0.41,3,125,84,0,0,0,"sales","medium"
0.51,0.89,4,233,82,0,0,0,"sales","medium"
0.86,0.57,3,162,91,0,0,0,"sales","medium"
0.96,0.48,4,198,80,0,0,0,"sales","medium"
0.87,0.82,4,198,89,0,0,0,"sales","medium"
0.58,0.79,3,243,36,1,0,0,"sales","medium"
0.24,0.56,4,281,86,0,0,0,"sales","medium"
0.42,0.8,4,259,76,1,0,0,"sales","medium"
0.65,0.94,4,184,84,0,0,0,"sales","medium"
0.73,0.92,6,189,34,1,0,0,"sales","medium"
0.63,0.6,4,258,32,0,0,0,"sales","medium"
0.95,0.48,4,225,33,0,0,0,"sales","medium"
0.52,0.83,5,145,38,0,0,0,"sales","medium"
0.96,0.55,3,164,30,0,0,0,"sales","medium"
0.66,0.51,4,254,28,0,0,0,"sales","medium"
0.98,0.44,4,154,63,1,0,0,"sales","medium"
0.56,0.79,5,248,32,0,0,0,"sales","medium"
0.97,0.54,3,154,98,1,0,0,"sales","medium"
0.72,0.92,3,242,88,0,0,0,"sales","medium"
0.74,0.78,4,194,99,0,0,0,"sales","medium"
0.2,0.6,5,261,101,0,0,0,"sales","medium"
0.73,0.56,3,245,89,0,0,0,"sales","medium"
0.76,0.79,3,247,40,0,0,0,"sales","low"
0.65,0.54,4,147,127,0,0,0,"sales","low"
0.66,0.5,3,139,117,1,0,0,"sales","low"
0.96,0.97,6,137,117,0,0,0,"sales","low"
0.57,0.55,4,177,97,0,0,0,"sales","low"
0.61,0.82,4,184,98,0,0,0,"IT","low"
0.57,0.69,3,212,92,0,0,0,"product_mng","low"
0.59,0.47,3,159,47,0,0,0,"product_mng","low"
0.92,0.68,4,178,28,0,0,0,"product_mng","low"
0.79,0.56,3,149,109,0,0,0,"product_mng","low"
0.95,0.66,4,223,116,0,0,0,"IT","low"
0.24,0.81,6,263,85,0,0,0,"management","high"
0.49,0.52,4,161,75,0,0,0,"management","high"
0.49,0.68,3,192,79,0,0,0,"management","high"
0.97,0.51,5,215,75,0,0,0,"management","high"
0.55,0.78,4,261,27,0,0,0,"management","high"
0.76,0.56,5,222,113,0,0,0,"management","high"
0.53,0.99,3,223,125,0,0,0,"marketing","low"
0.51,0.86,3,182,120,0,0,0,"sales","low"
0.57,0.93,2,204,117,0,0,0,"accounting","low"
0.58,0.91,3,195,123,0,0,0,"support","low"
0.6,0.98,4,146,123,0,0,0,"technical","low"
0.65,0.74,4,233,52,1,0,0,"management","low"
0.91,0.75,2,147,36,0,0,0,"marketing","low"
0.65,0.55,3,156,61,0,0,0,"marketing","low"
0.18,0.49,3,240,23,1,0,0,"marketing","low"
0.66,0.9,4,177,79,0,0,0,"sales","low"
0.78,0.8,3,135,90,0,0,0,"sales","medium"
0.82,0.65,5,178,85,1,0,0,"sales","medium"
0.54,0.64,3,190,87,0,0,0,"sales","medium"
0.95,0.84,3,240,82,0,0,0,"sales","medium"
0.65,0.85,4,172,32,0,0,0,"sales","medium"
0.83,0.55,3,271,85,0,0,0,"sales","medium"
0.15,0.6,5,188,82,0,0,0,"sales","medium"
0.59,0.59,4,197,85,0,0,0,"IT","medium"
0.99,0.94,5,151,34,0,0,0,"product_mng","medium"
0.76,0.72,3,263,51,0,0,0,"product_mng","medium"
0.64,0.67,2,223,37,0,0,0,"product_mng","medium"
0.95,0.75,4,151,35,0,0,0,"product_mng","medium"
0.53,0.66,3,191,32,0,0,0,"IT","high"
0.59,0.5,2,162,27,0,0,0,"management","high"
0.69,0.86,5,195,65,0,0,0,"management","high"
0.5,0.49,4,222,40,0,0,0,"management","high"
0.89,0.96,3,179,92,0,0,0,"management","high"
0.56,0.39,3,106,101,0,0,0,"management","high"
0.77,0.68,3,214,98,1,0,0,"management","high"
0.15,0.75,3,259,108,1,0,0,"marketing","high"
0.88,0.58,3,145,102,0,0,0,"sales","low"
0.89,0.86,4,153,28,0,0,0,"accounting","low"
0.65,0.52,2,117,110,1,0,0,"support","low"
0.58,0.99,3,207,115,0,0,0,"technical","low"
0.56,0.85,3,265,120,1,0,0,"management","low"
0.25,0.72,5,279,101,0,0,0,"marketing","low"
0.87,0.89,4,225,99,0,0,0,"marketing","low"
0.62,0.4,3,158,97,1,0,0,"marketing","low"
0.72,0.75,4,211,46,0,0,0,"sales","medium"
0.49,0.94,4,175,41,0,0,0,"sales","medium"
0.57,0.91,4,224,123,0,0,0,"sales","medium"
0.63,0.65,3,190,130,0,0,0,"sales","medium"
0.91,0.63,5,240,83,0,0,0,"sales","medium"
0.7,0.68,5,225,84,0,0,0,"sales","medium"
0.66,0.95,5,192,86,0,0,0,"sales","medium"
0.77,0.48,5,262,89,0,0,0,"IT","medium"
0.68,0.97,3,250,37,1,0,0,"product_mng","medium"
0.34,0.46,3,155,118,0,0,0,"product_mng","medium"
0.97,0.64,4,238,116,1,0,0,"product_mng","medium"
0.57,0.75,4,249,113,0,0,0,"product_mng","medium"
0.66,0.65,3,272,122,0,0,0,"IT","medium"
0.68,0.67,4,162,113,0,0,0,"management","high"
0.49,0.78,4,254,125,0,0,0,"management","high"
0.72,0.66,4,184,30,0,0,0,"management","high"
0.77,0.89,4,269,120,0,0,0,"management","high"
0.77,0.73,3,201,123,0,0,0,"management","high"
0.59,0.73,4,247,119,0,0,0,"management","high"
0.41,0.67,6,221,117,0,0,0,"marketing","medium"
0.94,0.64,5,247,121,0,0,0,"sales","medium"
0.91,0.61,4,135,119,0,0,0,"accounting","medium"
0.7,0.84,3,260,47,1,0,0,"support","medium"
0.51,0.52,3,188,43,0,0,0,"technical","high"
0.22,0.7,4,159,63,0,0,0,"management","low"
0.69,0.65,3,153,19,0,0,0,"marketing","medium"
0.2,0.68,5,167,83,0,0,0,"marketing","medium"
0.9,0.85,3,158,79,0,0,0,"marketing","medium"
0.76,0.85,3,180,75,0,0,0,"sales","medium"
0.88,0.51,3,211,89,0,0,0,"sales","medium"
0.31,0.63,4,104,83,1,0,0,"sales","medium"
0.17,0.66,6,174,38,0,0,0,"sales","medium"
0.91,0.77,3,195,81,0,0,0,"sales","medium"
0.97,0.38,5,211,93,1,0,0,"sales","medium"
0.61,0.77,5,232,90,0,0,0,"sales","medium"
0.74,0.67,5,216,38,0,0,0,"sales","low"
0.65,0.82,5,265,36,0,0,0,"IT","low"
0.87,0.73,5,184,44,0,0,0,"product_mng","low"
0.56,0.71,5,244,37,0,0,0,"product_mng","low"
0.78,0.69,4,202,34,0,0,0,"product_mng","low"
0.73,0.57,3,146,32,0,0,0,"product_mng","low"
0.66,0.78,4,161,82,0,0,0,"IT","low"
0.15,0.81,5,280,39,1,0,0,"RandD","high"
0.52,0.69,5,208,95,1,0,0,"RandD","low"
0.44,0.66,6,134,96,0,0,0,"RandD","high"
0.7,0.7,3,162,94,0,0,0,"RandD","high"
0.63,0.52,5,209,103,1,0,0,"RandD","low"
0.89,0.59,3,265,93,0,0,0,"RandD","low"
0.96,0.85,4,173,34,0,0,0,"marketing","high"
0.98,0.99,4,261,118,1,0,0,"sales","low"
0.62,0.82,3,204,116,0,0,0,"accounting","medium"
0.62,0.73,3,144,112,1,0,0,"support","high"
0.69,0.43,5,113,88,0,0,0,"technical","medium"
0.5,0.91,4,144,89,0,0,0,"management","medium"
0.71,0.93,5,140,88,0,0,0,"marketing","medium"
0.5,0.68,3,245,57,0,0,0,"marketing","medium"
0.93,0.6,3,188,35,0,0,0,"marketing","high"
0.95,0.77,5,199,121,1,0,0,"sales","medium"
0.17,0.61,6,154,121,1,0,0,"sales","medium"
0.92,0.68,4,138,82,0,0,0,"sales","medium"
0.64,0.48,3,147,86,0,0,0,"sales","high"
0.27,0.42,6,173,85,0,0,0,"sales","medium"
0.66,0.87,3,223,86,0,0,0,"sales","high"
0.59,0.69,3,200,35,0,0,0,"sales","low"
0.93,0.98,4,189,117,0,0,0,"sales","medium"
0.58,0.67,5,133,120,0,0,0,"technical","medium"
0.96,0.6,3,160,127,0,0,0,"support","medium"
0.69,0.85,3,153,122,0,0,0,"support","medium"
0.41,0.38,4,142,120,1,0,0,"support","low"
0.36,0.41,3,167,123,0,0,0,"support","low"
0.71,0.78,4,227,19,0,0,0,"support","low"
0.94,0.9,4,144,45,0,0,0,"support","low"
